reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.9,214.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.95,164.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.95,215.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.95,245.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.95,241.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.975,175.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.975,235.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.975,268.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.975,260.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.99,184.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.99,253.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.99,289.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.99,281.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.01,33.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.01,25.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.01,17.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.01,12.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.025,35.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.025,27.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.025,19.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.025,13.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.05,38.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.05,29.0
